id	site	job_url	title	company	location	date_posted	job_type	is_remote	emails	description	source	job_url_direct	job_level	job_function	company_industry	company_url	company_logo
go-7pEDCSlfHDlhedoAAAAAAA==	google	https://recruitment.sarkarinewshindi.in/jobs/railway-group-d-recruitment/near-me-in/odisha/sambalpur/jujumura.html?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Railway Group D Recruitment	INDIAN RAILWAYS	Jujumura, Odisha	2025-04-17		False		"Railway Group D Recruitment : Apply Now for Multiple Vacancies

Are you dreaming of a secure government job with excellent benefits? The Indian Railways is here with a golden opportunity! Railway Group D Recruitment is now open, offering thousands of vacancies across various departments. Don’t miss your chance to join one of the largest employers in the world.

Vacancy Details

The Railway Recruitment Board (RRB) has announced Group D vacancies for positions such as:
• Track Maintainer Grade-IV
• Helper/Assistant in Electrical, Mechanical, and S&T Departments
• Assistant Pointsman
• Level 1 Posts in various departments

Eligibility Criteria

Educational Qualification:
• Candidates must have passed 10th Standard from a recognized board or have an ITI certificate.

Age Limit:
• Minimum Age: 18 years
• Maximum Age: 33 years (age relaxation applicable as per government norms for SC/ST/OBC/Ex-servicemen categories).

Physical Standards:
• Candidates must meet the physical standards set by the Indian Railways. Details are available in the official notification.

Application Process
• Visit the official Railway Recruitment Board website: www.indianrailways.gov.in.
• Go to the ""Recruitment"" section and select your regional RRB.
• Click on the Group D Recruitment notification.
• Fill out the application form with accurate details.
• Upload required documents, including your photograph and signature.
• Pay the application fee online.
• Submit the form and take a printout for future reference.

Application Fee
• General/OBC: ₹500
• SC/ST/PwD/Ex-Servicemen/Women: ₹250

Selection Process

The selection process consists of the following stages:
• Computer-Based Test (CBT):
• Questions on Mathematics, General Intelligence, General Science, and Current Affairs.
• Duration: 90 minutes.
• Physical Efficiency Test (PET):
• Male Candidates: Run 1 km in 4 minutes and carry 35 kg over 100 meters in 2 minutes.
• Female Candidates: Run 1 km in 5 minutes and carry 20 kg over 100 meters in 2 minutes.
• Document Verification:
• Original documents will be verified, including educational certificates, identity proof, and category certificates (if applicable).
• Medical Examination:
• Candidates must pass the medical fitness test conducted by the Railway Medical Board.

Important Dates
• Notification Release Date:
• Online Application Start Date:
• Last Date to Apply:
• CBT Exam Date:

Perks of Joining Indian Railways
• Attractive salary with regular increments.
• Job security and pension benefits under the National Pension Scheme (NPS).
• Medical benefits for employees and their families.
• Free or concessional railway travel.

Tips for Preparation
• Follow a structured study plan for the CBT.
• Practice previous years' question papers and mock tests.
• Focus on physical fitness for the PET.
• Stay updated on current affairs."	jobspy						
go-gNWyABCLi4TlgAWLAAAAAA==	google	https://recruitment.sarkarinewshindi.in/jobs/rbi-junior-engineer-recruitment/near-me-in/odisha/khorda/balianta.html?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	RBI Junior Engineer Recruitment	RBI	Rudrapur, Odisha	2025-04-17		False		"RBI Junior Engineer Recruitment : Apply Online for 25 Junior Engineer Posts

The Reserve Bank of India (RBI) has released a recruitment notification for the year for the position of Junior Engineer. A total of 25 vacancies are available for candidates with qualifications in Engineering. If you have the relevant educational background and meet the eligibility criteria, this is your chance to secure a rewarding career with one of India’s most prestigious financial institutions.

RBI Junior Engineer Vacancy Details & Eligibility Criteria

Post Name

Vacancies

Qualifications

Junior Engineer

25

Degree in Civil/ Electrical/ Mechanical Engineering

Age Limit
• Minimum Age: 20 Years
• Maximum Age: 30 Years

Selection Process

The selection process for RBI Junior Engineer Recruitment will be as follows:
• Online Examination
• Interview

Candidates will be shortlisted based on their performance in the online exam, followed by an interview.

Pay Scale

The selected candidates will receive a monthly remuneration in the pay scale of Rs. 19,500/- to Rs. 47,000/-.

Application Fee
• For General/EWS/OBC: Rs. 600/-
• For SC/ST/PWD: Rs. 100/-

How to Apply for RBI Junior Engineer Jobs

Follow these steps to apply online:
• Visit the official RBI website.
• Locate the RBI Junior Engineer Recruitment Notificatio.
• Read through the notification to ensure you meet all eligibility criteria.
• Click on the Apply Online link.
• Register using your valid email ID and password.
• Fill in the application form with accurate details.
• Upload the required documents and photograph.
• Pay the application fee (if applicable).
• Review your application and submit it online.

Important Dates
• Start Date to Apply: To be announced
• Last Date to Apply: To be announced

Why Apply for RBI Junior Engineer Jobs?

Joining RBI means becoming a part of a highly esteemed organization with numerous opportunities for career development and stability. As a Junior Engineer, you will be responsible for maintaining and managing technical functions related to engineering, which offers both challenges and rewards.

Visit the official RBI website for more information and to apply online. Make sure to submit your application before the last date!"	jobspy						
go-hFpAmq8G9zDTreRNAAAAAA==	google	https://recruitment.sarkarinewshindi.in/jobs/railway-group-d-recruitment/near-me-in/odisha/ganjam/berhampur.html?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Railway Group D Recruitment	INDIAN RAILWAYS	Ganjam, Odisha	2025-04-17		False		"Railway Group D Recruitment : Apply Now for Multiple Vacancies

Are you dreaming of a secure government job with excellent benefits? The Indian Railways is here with a golden opportunity! Railway Group D Recruitment is now open, offering thousands of vacancies across various departments. Don’t miss your chance to join one of the largest employers in the world.

Vacancy Details

The Railway Recruitment Board (RRB) has announced Group D vacancies for positions such as:
• Track Maintainer Grade-IV
• Helper/Assistant in Electrical, Mechanical, and S&T Departments
• Assistant Pointsman
• Level 1 Posts in various departments

Eligibility Criteria

Educational Qualification:
• Candidates must have passed 10th Standard from a recognized board or have an ITI certificate.

Age Limit:
• Minimum Age: 18 years
• Maximum Age: 33 years (age relaxation applicable as per government norms for SC/ST/OBC/Ex-servicemen categories).

Physical Standards:
• Candidates must meet the physical standards set by the Indian Railways. Details are available in the official notification.

Application Process
• Visit the official Railway Recruitment Board website: www.indianrailways.gov.in.
• Go to the ""Recruitment"" section and select your regional RRB.
• Click on the Group D Recruitment notification.
• Fill out the application form with accurate details.
• Upload required documents, including your photograph and signature.
• Pay the application fee online.
• Submit the form and take a printout for future reference.

Application Fee
• General/OBC: ₹500
• SC/ST/PwD/Ex-Servicemen/Women: ₹250

Selection Process

The selection process consists of the following stages:
• Computer-Based Test (CBT):
• Questions on Mathematics, General Intelligence, General Science, and Current Affairs.
• Duration: 90 minutes.
• Physical Efficiency Test (PET):
• Male Candidates: Run 1 km in 4 minutes and carry 35 kg over 100 meters in 2 minutes.
• Female Candidates: Run 1 km in 5 minutes and carry 20 kg over 100 meters in 2 minutes.
• Document Verification:
• Original documents will be verified, including educational certificates, identity proof, and category certificates (if applicable).
• Medical Examination:
• Candidates must pass the medical fitness test conducted by the Railway Medical Board.

Important Dates
• Notification Release Date:
• Online Application Start Date:
• Last Date to Apply:
• CBT Exam Date:

Perks of Joining Indian Railways
• Attractive salary with regular increments.
• Job security and pension benefits under the National Pension Scheme (NPS).
• Medical benefits for employees and their families.
• Free or concessional railway travel.

Tips for Preparation
• Follow a structured study plan for the CBT.
• Practice previous years' question papers and mock tests.
• Focus on physical fitness for the PET.
• Stay updated on current affairs."	jobspy						
go-6ho4s7ARoqVBOJrLAAAAAA==	google	https://in.linkedin.com/jobs/view/academic-counsellor-in-andhra-pradesh-tamil-nadu-karnataka-odisha-begumpet-rajasthan-maharashtra-telangana-kolkata-hyderabad-raipur-nagpur-at-wemakescholars-4219933594?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Academic Counsellor in Andhra Pradesh, Tamil Nadu, Karnataka, Odisha, Begumpet, Rajasthan, Maharashtra, Telangana, Kolkata, Hyderabad, Raipur, Nagpur	WeMakeScholars	Odisha	2025-04-17		False		"Key Responsibilities
• Get trained on the process of scholarship and admission in various countries
• Help students secure admits and scholarships for their higher studies abroad
• Understand student profiles and requirements upon their application
• Shortlist appropriate scholarships and universities for each student
• Write scholarship essays and Statements of Purpose (SOP) for students
• Track and manage deadlines for your portfolio of students
• Interact with students via phone or email, dedicating 3-4 hours a day for calls

About Company: WeMakeScholars is a Hyderabad-based fintech startup specializing in education loans and scholarships. Established seven years ago, we collaborate closely with major banks and NBFCs in India, including SBI, Axis Bank, and ICICI Bank, to simplify the education loan application process for students and parents. While we do not directly provide loans, we ensure a seamless and hassle-free experience. As market leaders in the education finance segment, we currently partner with over 14 financial institutions, a number that continues to grow. Last year, we facilitated the disbursement of approximately 10,000 crore in student loans, and we anticipate even higher volumes this year."	jobspy						
go-lsj6oC8ItiqbO44MAAAAAA==	google	https://recruitment.sarkarinewshindi.in/jobs/railway-group-d-recruitment/near-me-in/odisha/koraput/kotpad.html?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Railway Group D Recruitment	INDIAN RAILWAYS	Kotapad, Odisha	2025-04-17		False		"Railway Group D Recruitment : Apply Now for Multiple Vacancies

Are you dreaming of a secure government job with excellent benefits? The Indian Railways is here with a golden opportunity! Railway Group D Recruitment is now open, offering thousands of vacancies across various departments. Don’t miss your chance to join one of the largest employers in the world.

Vacancy Details

The Railway Recruitment Board (RRB) has announced Group D vacancies for positions such as:
• Track Maintainer Grade-IV
• Helper/Assistant in Electrical, Mechanical, and S&T Departments
• Assistant Pointsman
• Level 1 Posts in various departments

Eligibility Criteria

Educational Qualification:
• Candidates must have passed 10th Standard from a recognized board or have an ITI certificate.

Age Limit:
• Minimum Age: 18 years
• Maximum Age: 33 years (age relaxation applicable as per government norms for SC/ST/OBC/Ex-servicemen categories).

Physical Standards:
• Candidates must meet the physical standards set by the Indian Railways. Details are available in the official notification.

Application Process
• Visit the official Railway Recruitment Board website: www.indianrailways.gov.in.
• Go to the ""Recruitment"" section and select your regional RRB.
• Click on the Group D Recruitment notification.
• Fill out the application form with accurate details.
• Upload required documents, including your photograph and signature.
• Pay the application fee online.
• Submit the form and take a printout for future reference.

Application Fee
• General/OBC: ₹500
• SC/ST/PwD/Ex-Servicemen/Women: ₹250

Selection Process

The selection process consists of the following stages:
• Computer-Based Test (CBT):
• Questions on Mathematics, General Intelligence, General Science, and Current Affairs.
• Duration: 90 minutes.
• Physical Efficiency Test (PET):
• Male Candidates: Run 1 km in 4 minutes and carry 35 kg over 100 meters in 2 minutes.
• Female Candidates: Run 1 km in 5 minutes and carry 20 kg over 100 meters in 2 minutes.
• Document Verification:
• Original documents will be verified, including educational certificates, identity proof, and category certificates (if applicable).
• Medical Examination:
• Candidates must pass the medical fitness test conducted by the Railway Medical Board.

Important Dates
• Notification Release Date:
• Online Application Start Date:
• Last Date to Apply:
• CBT Exam Date:

Perks of Joining Indian Railways
• Attractive salary with regular increments.
• Job security and pension benefits under the National Pension Scheme (NPS).
• Medical benefits for employees and their families.
• Free or concessional railway travel.

Tips for Preparation
• Follow a structured study plan for the CBT.
• Practice previous years' question papers and mock tests.
• Focus on physical fitness for the PET.
• Stay updated on current affairs."	jobspy						
go-a8gZn30T3bG1YsdPAAAAAA==	google	https://recruitment.sarkarinewshindi.in/jobs/railway-group-d-recruitment/near-me-in/odisha/balangir/kantabanji.html?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Railway Group D Recruitment	INDIAN RAILWAYS	Kantabanji, Odisha	2025-04-17		False		"Railway Group D Recruitment : Apply Now for Multiple Vacancies

Are you dreaming of a secure government job with excellent benefits? The Indian Railways is here with a golden opportunity! Railway Group D Recruitment is now open, offering thousands of vacancies across various departments. Don’t miss your chance to join one of the largest employers in the world.

Vacancy Details

The Railway Recruitment Board (RRB) has announced Group D vacancies for positions such as:
• Track Maintainer Grade-IV
• Helper/Assistant in Electrical, Mechanical, and S&T Departments
• Assistant Pointsman
• Level 1 Posts in various departments

Eligibility Criteria

Educational Qualification:
• Candidates must have passed 10th Standard from a recognized board or have an ITI certificate.

Age Limit:
• Minimum Age: 18 years
• Maximum Age: 33 years (age relaxation applicable as per government norms for SC/ST/OBC/Ex-servicemen categories).

Physical Standards:
• Candidates must meet the physical standards set by the Indian Railways. Details are available in the official notification.

Application Process
• Visit the official Railway Recruitment Board website: www.indianrailways.gov.in.
• Go to the ""Recruitment"" section and select your regional RRB.
• Click on the Group D Recruitment notification.
• Fill out the application form with accurate details.
• Upload required documents, including your photograph and signature.
• Pay the application fee online.
• Submit the form and take a printout for future reference.

Application Fee
• General/OBC: ₹500
• SC/ST/PwD/Ex-Servicemen/Women: ₹250

Selection Process

The selection process consists of the following stages:
• Computer-Based Test (CBT):
• Questions on Mathematics, General Intelligence, General Science, and Current Affairs.
• Duration: 90 minutes.
• Physical Efficiency Test (PET):
• Male Candidates: Run 1 km in 4 minutes and carry 35 kg over 100 meters in 2 minutes.
• Female Candidates: Run 1 km in 5 minutes and carry 20 kg over 100 meters in 2 minutes.
• Document Verification:
• Original documents will be verified, including educational certificates, identity proof, and category certificates (if applicable).
• Medical Examination:
• Candidates must pass the medical fitness test conducted by the Railway Medical Board.

Important Dates
• Notification Release Date:
• Online Application Start Date:
• Last Date to Apply:
• CBT Exam Date:

Perks of Joining Indian Railways
• Attractive salary with regular increments.
• Job security and pension benefits under the National Pension Scheme (NPS).
• Medical benefits for employees and their families.
• Free or concessional railway travel.

Tips for Preparation
• Follow a structured study plan for the CBT.
• Practice previous years' question papers and mock tests.
• Focus on physical fitness for the PET.
• Stay updated on current affairs."	jobspy						
go-jPKlNlfBhzSfDHtTAAAAAA==	google	https://www.iitjobs.com/job/senior-qc-engineer-automation-bhubaneswar-odisha-india-cozentus-technologies-pvt-ltd-27505?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Senior QC Engineer (Automation)	Cozentus Technologies Pvt Ltd	Bhubaneswar, Odisha	2025-04-17		False		Must have manual and automation testing experience, able to analyse requirements, plan for testing needs of project, write system test cases, interact with teams and clients, plan and execute testing of project. Test management tool usage and integration with automation toolsUnderstanding of development process for Java and related technologies is needed . Location: BhubaneswarExperience: 4-7 years	jobspy						
go-bNstNlWKl0I_mDlcAAAAAA==	google	https://recruitment.sarkarinewshindi.in/jobs/railway-group-d-recruitment/near-me-in/odisha/nabarangapur/nabarangpur.html?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Railway Group D Recruitment	INDIAN RAILWAYS	Poda Aunli, Odisha	2025-04-17		False		"Railway Group D Recruitment : Apply Now for Multiple Vacancies

Are you dreaming of a secure government job with excellent benefits? The Indian Railways is here with a golden opportunity! Railway Group D Recruitment is now open, offering thousands of vacancies across various departments. Don’t miss your chance to join one of the largest employers in the world.

Vacancy Details

The Railway Recruitment Board (RRB) has announced Group D vacancies for positions such as:
• Track Maintainer Grade-IV
• Helper/Assistant in Electrical, Mechanical, and S&T Departments
• Assistant Pointsman
• Level 1 Posts in various departments

Eligibility Criteria

Educational Qualification:
• Candidates must have passed 10th Standard from a recognized board or have an ITI certificate.

Age Limit:
• Minimum Age: 18 years
• Maximum Age: 33 years (age relaxation applicable as per government norms for SC/ST/OBC/Ex-servicemen categories).

Physical Standards:
• Candidates must meet the physical standards set by the Indian Railways. Details are available in the official notification.

Application Process
• Visit the official Railway Recruitment Board website: www.indianrailways.gov.in.
• Go to the ""Recruitment"" section and select your regional RRB.
• Click on the Group D Recruitment notification.
• Fill out the application form with accurate details.
• Upload required documents, including your photograph and signature.
• Pay the application fee online.
• Submit the form and take a printout for future reference.

Application Fee
• General/OBC: ₹500
• SC/ST/PwD/Ex-Servicemen/Women: ₹250

Selection Process

The selection process consists of the following stages:
• Computer-Based Test (CBT):
• Questions on Mathematics, General Intelligence, General Science, and Current Affairs.
• Duration: 90 minutes.
• Physical Efficiency Test (PET):
• Male Candidates: Run 1 km in 4 minutes and carry 35 kg over 100 meters in 2 minutes.
• Female Candidates: Run 1 km in 5 minutes and carry 20 kg over 100 meters in 2 minutes.
• Document Verification:
• Original documents will be verified, including educational certificates, identity proof, and category certificates (if applicable).
• Medical Examination:
• Candidates must pass the medical fitness test conducted by the Railway Medical Board.

Important Dates
• Notification Release Date:
• Online Application Start Date:
• Last Date to Apply:
• CBT Exam Date:

Perks of Joining Indian Railways
• Attractive salary with regular increments.
• Job security and pension benefits under the National Pension Scheme (NPS).
• Medical benefits for employees and their families.
• Free or concessional railway travel.

Tips for Preparation
• Follow a structured study plan for the CBT.
• Practice previous years' question papers and mock tests.
• Focus on physical fitness for the PET.
• Stay updated on current affairs."	jobspy						
go-0n-wIYY4imgxtt78AAAAAA==	google	https://recruitment.sarkarinewshindi.in/jobs/railway-group-d-recruitment/near-me-in/odisha/cuttack/cuttack-sadar.html?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Railway Group D Recruitment	INDIAN RAILWAYS	Gabilo, Odisha	2025-04-17		False		"Railway Group D Recruitment : Apply Now for Multiple Vacancies

Are you dreaming of a secure government job with excellent benefits? The Indian Railways is here with a golden opportunity! Railway Group D Recruitment is now open, offering thousands of vacancies across various departments. Don’t miss your chance to join one of the largest employers in the world.

Vacancy Details

The Railway Recruitment Board (RRB) has announced Group D vacancies for positions such as:
• Track Maintainer Grade-IV
• Helper/Assistant in Electrical, Mechanical, and S&T Departments
• Assistant Pointsman
• Level 1 Posts in various departments

Eligibility Criteria

Educational Qualification:
• Candidates must have passed 10th Standard from a recognized board or have an ITI certificate.

Age Limit:
• Minimum Age: 18 years
• Maximum Age: 33 years (age relaxation applicable as per government norms for SC/ST/OBC/Ex-servicemen categories).

Physical Standards:
• Candidates must meet the physical standards set by the Indian Railways. Details are available in the official notification.

Application Process
• Visit the official Railway Recruitment Board website: www.indianrailways.gov.in.
• Go to the ""Recruitment"" section and select your regional RRB.
• Click on the Group D Recruitment notification.
• Fill out the application form with accurate details.
• Upload required documents, including your photograph and signature.
• Pay the application fee online.
• Submit the form and take a printout for future reference.

Application Fee
• General/OBC: ₹500
• SC/ST/PwD/Ex-Servicemen/Women: ₹250

Selection Process

The selection process consists of the following stages:
• Computer-Based Test (CBT):
• Questions on Mathematics, General Intelligence, General Science, and Current Affairs.
• Duration: 90 minutes.
• Physical Efficiency Test (PET):
• Male Candidates: Run 1 km in 4 minutes and carry 35 kg over 100 meters in 2 minutes.
• Female Candidates: Run 1 km in 5 minutes and carry 20 kg over 100 meters in 2 minutes.
• Document Verification:
• Original documents will be verified, including educational certificates, identity proof, and category certificates (if applicable).
• Medical Examination:
• Candidates must pass the medical fitness test conducted by the Railway Medical Board.

Important Dates
• Notification Release Date:
• Online Application Start Date:
• Last Date to Apply:
• CBT Exam Date:

Perks of Joining Indian Railways
• Attractive salary with regular increments.
• Job security and pension benefits under the National Pension Scheme (NPS).
• Medical benefits for employees and their families.
• Free or concessional railway travel.

Tips for Preparation
• Follow a structured study plan for the CBT.
• Practice previous years' question papers and mock tests.
• Focus on physical fitness for the PET.
• Stay updated on current affairs."	jobspy						
go-aCwS5k9tmMzYfoU1AAAAAA==	google	https://in.linkedin.com/jobs/view/team-leader-at-netambit-4218583253?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Team Leader	NetAmbit	Jatni, Odisha	2025-04-16		False	bablu.pathak@netambit.net	"This job is provided by apna.co Process: Gpay

Designation: Team Leader

Company: Netambit ValueFirst Services Pvt Ltd
• Experience: 2-5 years in Team Leader Direct sales/ B2B Sales/ Merchant Acquisition / Retail Sales (Not Stores experience) Telecom Sales/ Digital Payment.

Field sales & Team handling experience is must.

Digital Payments & Telecom Sales Experience Will Be Preferred.
• Only QR+Sound box installation experience candidate share cv

Interested candidate share your Cv bablu.pathak@netambit.net $ 6202572748

Job Responsibilities
• Develop strategy for acquisition of merchants, retailers from various segments.
• Responsible for sourcing, generating; closing new acquisition & activations signing leads.
• Will be managing the team of direct sales people.
• Coach & mentor th…"	jobspy						
go-KTr0zofbUUBXtAbVAAAAAA==	google	https://www.iitjobs.com/job/database-lead-bhubaneswar-odisha-india-cozentus-technologies-pvt-ltd-27507?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Database Lead	Cozentus Technologies Pvt Ltd	Bhubaneswar, Odisha	2025-04-16		False		Proficient in MYSQL database with the ability to independently tackle intricate design and development tasks. Capable of comprehending requirements and delivering on database design, queries, stored procedures, triggers, and functions. Skilled in crafting complex SQL queries and business logic, performing database design, and optimizing query and database performance. Strong English communication skills.Location: BhubaneswarExperience: 6-10 years	jobspy						
go-1YDW2GDl7xYN55FPAAAAAA==	google	https://in.linkedin.com/jobs/view/medical-practitioner-at-pvt-hospital-4218356930?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Medical Practitioner	Pvt hospital	Puri, Odisha	2025-04-14		False		"Company Description

A reputed super speciality hospital in Puri Odisha

Role Description

This is a full-time on-site role for a Medical Practitioner(MBBS) at Pvt hospital located in Puri. The Medical Practitioner will be responsible for diagnosing and treating patients, prescribing medications, performing medical procedures, and collaborating with other healthcare professionals to provide comprehensive patient care.

Qualifications
• Medical Degree and valid license to practice as a Medical Practitioner
• Strong diagnostic and decision-making skills
• Excellent communication and interpersonal abilities
• Experience in patient care and treatment planning
• Knowledge of electronic medical records systems
• Ability to work in a fast-paced environment
• Icu and casualty experience is a plus
• Good remuneration with hike as per performance.
• 0-2years min experience.

Contact No : 9777547940"	jobspy						
go-I2kgJEOj5hR12ZKFAAAAAA==	google	https://in.linkedin.com/jobs/view/sales-officer-sales-representative-at-balaji-wafers-pvt-ltd-4219879684?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Sales Officer / Sales Representative	Balaji Wafers Pvt.Ltd.	Jharsuguda, Odisha	2025-04-13		False	sarveshkumarjha@balajiwafers.com	"Company Description

Balaji Wafers Pvt. Ltd. specializes in manufacturing potato wafers and Indian ethnic snacks like aloosev, moong dal, chana dal, tikha mitha mix under the brand name of ""BALAJI."" The company currently operates two manufacturing units in Gujarat and is expanding into the north and south regions.

Role Description

This is a full-time on-site role for a Sales Officer/Sales Representative located in Jharsuguda. The Sales Officer will be responsible for customer service, lead generation, communication, sales operations, and channel sales on a day-to-day basis.

Qualifications
• Customer Service and Communication skills
• Lead Generation and Sales Operations skills
• Experience in Channel Sales
• Strong interpersonal and negotiation skills
• Ability to work independently and as part of a team
• Previous sales experience is preferred
• Bachelor's degree in Business Administration or related field

Email: sarveshkumarjha@balajiwafers.com"	jobspy						
go-mVnW-6FD07WhC4-TAAAAAA==	google	https://in.linkedin.com/jobs/view/kruti-coffee-ventures-llp-continental-chef-at-join-com-4218860455?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Kruti Coffee Ventures LLP: Continental chef	join.com	Bhubaneswar, Odisha	2025-04-11	fulltime	False		"Kruti Coffee Ventures LLP is looking for a Continental chef

About company

Kruti Coffee is one of India's fastest growing specialty coffee entity and cafe chain. Specialty coffee standards are followed across the value chain. Kruti Coffee started it's specialty coffee journey by transforming farm management practices of Kindiriguda tribal coffee farms in the Eastern Indian State of Odisha.

Tasks

Responsibilities:

Menu Development: Create and innovate Continental cuisine menus, including appetizers, main courses, and desserts.

Food Preparation: Prepare and cook high-quality dishes following recipes and presentation standards.

Quality Control: Ensure consistency in food quality and presentation, adhering to health and safety regulations.

Inventory Management: Manage kitchen inventory, order supplies, and ensure proper storage of ingredients.

Training: Train and mentor junior kitchen staff and ensure they follow proper cooking techniques and kitchen protocols.

Cost Management: Monitor food costs and optimize kitchen operations to minimize waste.

Collaboration: Work closely with the Head Chef and kitchen team to maintain smooth kitchen operations.

Cleanliness: Maintain a clean and organized kitchen workspace, ensuring all equipment is properly maintained.

Requirements

Education

UG: Any Graduate

PG: Any Postgraduate

Key skills:
• Quality control
• Inventory Mnagement
• Food preparation

Employment Type: Full Time, Permanent

Role Category: Kitchen / F&B Production"	jobspy						
go-34JpjlrKV4wRibCsAAAAAA==	google	https://in.linkedin.com/jobs/view/security-and-loss-prevention-specialist-inslp-at-amazon-4219803760?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Security and Loss Prevention Specialist, INSLP	Amazon	Bhubaneswar, Odisha	2025-04-09		False		"Description

INSLP (Security & Loss Prevention) is hiring an SLP Specialist to support growth of the “SLP MDR Concessions Abuse Program” and help preventing losses via identification of abusive entity. The program is aimed at identifying and eliminating Concessions Abuse while preserving customer trust.

The primary objective of the SLP Specialist is to provide security services, investigation and asset protection in designated area of responsibility, assist in mitigating product loss, and maintain customer satisfaction in accordance with INSLP guidelines and policies. The role is cross-functional and requires deep collaboration and influencing ability with stakeholders from business and corporate functions. SLP Specialist's day-to-day activities involve planning, organizing, coordinating, implementing and executing process and procedures laid down by the organization and the SLP function.

As a part of the SLP MDR Concessions Abuse program, the SLP Specialist is required to deep dive into the Concessions request raised by customer, and conduct end-to-end investigation across customer, DA/network and seller to identify the abusive entity. SLP has outlined frameworks for investigation, and the SLP Specialist is bound to adhere to the investigation guidelines. Along with primarily supporting on Concessions investigations, the SLP Specialist will be required to provide on-ground intel useful in uncovering abuse MOs. In order to ensure network integrity, the SLP Specialist will be required to conduct risk assessment and process audit for the respective sites and work in accordance with the security policies and guidelines.

Key job responsibilities

Security Operation
• Implementation and follow-up of Loss Prevention Plan in MDR Concessions

Audits and Compliance
• Conducting SLP audits and implementing SOPs
• Surprise check and reports at LM (Last Mile) stations
• Keeping the plans and SOPs updated
• Periodical check of documentation
• Adhering to SLAs defined for the SLP MDR Concessions Abuse Program

Process Improvement and Loss Prevention
• Process review, gap analysis and implementation of necessary improvements
• Weekly, monthly and quarterly assessments
• Loss prevention reporting
• Working on feedbacks received from internal and external stakeholders
• Follow up and completion of CAPA
• Recommending loss prevention initiatives based on on-ground intel

Loss Prevention Analysis and Investigation
• Work closely with the SLP and CS teams to analyze the loss trends in MDR Concessions
• Weekly loss trend analysis, identifying defects / abusive entities and working towards loss reduction
• Conduct investigations by working closely with CS and support functions in SLP and Ops
• Meeting the weekly investigation targets and submitting investigation reports
• Sharing RCAs and PTG initiatives on shrink and unmet goals

Basic Qualifications

University degree or equivalent through experience and professional certification
• A minimum of 7-10 years in Security and Loss prevention role, law enforcement or security-related profession
• Extensive and up to date knowledge of Shrink Management and Data Analysis
• Experience in managing or coordinating security investigations of complex nature
• Knowledge of information security processes and systems
• Experience in security auditing

Preferred Qualifications

Loss Prevention experience
• Investigation/Security related certification
• Emergency Response / Crisis Management certification
• Training & Development experience
• Auditing and security investigations experience
• Exposure to MNC culture and dynamics

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.

Company - ATSPL - Odisha - G69

Job ID: A2969734"	jobspy						
go-BSTWMiTW056nziEzAAAAAA==	google	https://in.linkedin.com/jobs/view/sales-officer-senior-sales-officer-at-planet-solutions-4219640148?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Sales Officer / Senior Sales Officer	Planet Solutions	Malkangiri, Odisha	2025-04-08	contract	False		"Position : Sales Officer / Senior Sales Officer

Department : Retail Marketing

Experience : Minimum 3 years of experience in Cement / Steel / Building Materials.

Qualification: : Any Graduate

Location : Malkangiri, Odisha

Responsibilities :
• Responsible for selling TMT bars (Primary & Secondary)
• Meeting dealers , masons, contractors & engineers
• Appointing new dealers and enrollment of Engineers, masons & Contractors
• Preparing weekly, monthly, and Yearly to the DSR’s
• Site visits, CRM Reporting and updation
• Payment Follow-up with Dealers
• Conducting influencers meets"	jobspy						
